,0,normal_question,correct_letter,original,permutation
113,,"TEXT: Katherine Newman explores the explosion of working poverty in urban America.
QUESTION: How is ""increase"" being metaphorically described? Choose the best option from the following:
 A) gentle
 B) rapidly increasing
 C) predictable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'rapidly increasing': 'A', 'predictable': 'B', 'gentle': 'C'}","{'A': 'gentle', 'B': 'rapidly increasing', 'C': 'predictable'}"
114,,"TEXT: Hopefully this can open the eyes of several other european governments.
QUESTION: How is ""perceptions"" being metaphorically described? Choose the best option from the following:
 A) can prioritize
 B) tangible
 C) shut
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'can prioritize': 'A', 'tangible': 'B', 'shut': 'C'}","{'A': 'can prioritize', 'B': 'tangible', 'C': 'shut'}"
115,,"TEXT: A gun, in my opinion, is a tool.
QUESTION: How is ""object"" being metaphorically described? Choose the best option from the following:
 A) utilitarian
 B) invisible
 C) warm
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'utilitarian': 'A', 'warm': 'B', 'invisible': 'C'}","{'A': 'utilitarian', 'B': 'invisible', 'C': 'warm'}"
116,,"TEXT: One way and another, that could let the Legislature open the tax door a lot wider than voters wanted when they passed I-1053.
QUESTION: How is ""opportunity"" being metaphorically described? Choose the best option from the following:
 A) tax elasticity
 B) colorful
 C) shut
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'tax elasticity': 'A', 'colorful': 'B', 'shut': 'C'}","{'A': 'tax elasticity', 'B': 'colorful', 'C': 'shut'}"
117,,"TEXT: How to Build a Fortune [With CD-ROM with Workbook and Trump Cards and DVD] 4.75 of 5 stars 4.75 · rating details · 4 ratings · 3 reviews Learn from a true master of wealth how to create your own personal fortune!
QUESTION: How is ""expert"" being metaphorically described? Choose the best option from the following:
 A) beginner
 B) ignorant
 C) highly-skilled
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'highly-skilled': 'A', 'beginner': 'B', 'ignorant': 'C'}","{'A': 'beginner', 'B': 'ignorant', 'C': 'highly-skilled'}"
118,,"TEXT: Instead, many religions simply accumulate countless millions of dollars in encumbrances, including vast amounts of property, huge and lavish church buildings, and unceasing luxury for their leaders - this although virtually all religions teach that excessive wealth is a barrier to salvation.
QUESTION: How is ""hindrance"" being metaphorically described? Choose the best option from the following:
 A) encumbrance
 B) transparent
 C) smooth
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'encumbrance': 'A', 'smooth': 'B', 'transparent': 'C'}","{'A': 'encumbrance', 'B': 'transparent', 'C': 'smooth'}"
119,,"TEXT: I am not aware of another developed country that has had a similar romance of the gun.
QUESTION: How is ""fascination"" being metaphorically described? Choose the best option from the following:
 A) beloved
 B) industrial
 C) tedious
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'beloved': 'A', 'industrial': 'B', 'tedious': 'C'}","{'A': 'beloved', 'B': 'industrial', 'C': 'tedious'}"
120,,"TEXT: he debate over the automatic cuts parallels the presidential election duel over fiscal visions between President Obama and Mitt Romney.
QUESTION: How is ""debate"" being metaphorically described? Choose the best option from the following:
 A) cooperative
 B) polarizing
 C) quiet
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'polarizing': 'A', 'cooperative': 'B', 'quiet': 'C'}","{'A': 'cooperative', 'B': 'polarizing', 'C': 'quiet'}"
121,,"TEXT: This seems like familiar bureaucratic jealousy of rival agencies, though the Commission ascribes the fbi behavior to an “unduly restrictive view of its role.”
QUESTION: How is ""competition"" being metaphorically described? Choose the best option from the following:
 A) calm
 B) competative
 C) healthy
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'competative': 'A', 'healthy': 'B', 'calm': 'C'}","{'A': 'calm', 'B': 'competative', 'C': 'healthy'}"
122,,"TEXT: The fact remains that technology will be the death of government.
QUESTION: How is ""end"" being metaphorically described? Choose the best option from the following:
 A) opening
 B) temporally finite
 C) creation
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'temporally finite': 'A', 'opening': 'B', 'creation': 'C'}","{'A': 'opening', 'B': 'temporally finite', 'C': 'creation'}"
123,,"TEXT: We'd provide the guns and the ammo as a way of dispelling the perceived taint of guns.
QUESTION: How is ""stigma"" being metaphorically described? Choose the best option from the following:
 A) unsoiled
 B) fresh
 C) stigmatized
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'stigmatized': 'A', 'fresh': 'B', 'unsoiled': 'C'}","{'A': 'unsoiled', 'B': 'fresh', 'C': 'stigmatized'}"
124,,"TEXT: So we hope the start of 2013 — with the addition of a promising at-large member and plans for an improved committee structure — will usher in a chapter of government in which the only ambitions that matter are those of a growing city.
QUESTION: How is ""period or era"" being metaphorically described? Choose the best option from the following:
 A) finite
 B) industrial
 C) story-like
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'story-like': 'A', 'industrial': 'B', 'finite': 'C'}","{'A': 'finite', 'B': 'industrial', 'C': 'story-like'}"
125,,"TEXT: “I am afraid the divorce of wealth from power will probably not only lead to the unfair treatment of many businessmen and former politicians, but might also take Egypt in a direction that will be devastating for the economy and the prospects of democracy.
QUESTION: How is ""separation"" being metaphorically described? Choose the best option from the following:
 A) content
 B) linked
 C) difficult
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'difficult': 'A', 'content': 'B', 'linked': 'C'}","{'A': 'content', 'B': 'linked', 'C': 'difficult'}"
126,,"TEXT: It is time we come together and hold the NRA lapdogs accountable for the lives that are being lost every day because of their despicable behavior,” said Dan Gross, president of the Brady Campaign to Prevent Gun Violence.
QUESTION: How is ""supporters"" being metaphorically described? Choose the best option from the following:
 A) worship-worthy
 B) bold
 C) unruly
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'worship-worthy': 'A', 'bold': 'B', 'unruly': 'C'}","{'A': 'worship-worthy', 'B': 'bold', 'C': 'unruly'}"
127,,"TEXT: Message control is paramount to modern campaigns, but it’s also a candidate’s straitjacket hemmed in by voter interests, poll-tested buzz words, and obligatory nods to patriotism and family.
QUESTION: How is ""constraints"" being metaphorically described? Choose the best option from the following:
 A) constraining
 B) yielding
 C) spacious
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'constraining': 'A', 'yielding': 'B', 'spacious': 'C'}","{'A': 'constraining', 'B': 'yielding', 'C': 'spacious'}"
128,,"TEXT: Again the bewitched-line-of-thought has to strike someone, which made me realize that poverty is a malaise that makes people want more than is given to them.
QUESTION: How is ""condition of discomfort"" being metaphorically described? Choose the best option from the following:
 A) cheerful
 B) deleterious
 C) calming
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'deleterious': 'A', 'calming': 'B', 'cheerful': 'C'}","{'A': 'cheerful', 'B': 'deleterious', 'C': 'calming'}"
129,,"TEXT: Taxation is a man made curse, however it can be used for the benefit of many, but we should not confuse it with the issue of mis-selling apartments for rental and then later the enforcement of the 1995 tourist laws, where the only beneficiary appears to be the “Sole Agent” I Dont Belive It on 5 April 2013 at 10:41 pm
QUESTION: How is ""burden"" being metaphorically described? Choose the best option from the following:
 A) pleasant
 B) onerous
 C) small
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'onerous': 'A', 'small': 'B', 'pleasant': 'C'}","{'A': 'pleasant', 'B': 'onerous', 'C': 'small'}"
130,,"TEXT: I couldn't get the gun to group inside of 3"" so I took it and the targets to a gun magician I know.
QUESTION: How is ""expert"" being metaphorically described? Choose the best option from the following:
 A) masterful
 B) clumsy
 C) logical
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'masterful': 'A', 'logical': 'B', 'clumsy': 'C'}","{'A': 'masterful', 'B': 'clumsy', 'C': 'logical'}"
131,,"TEXT: As a former felony prosecutor, I have seen the havoc of guns on the victim’s families, their community and even on the shooter’s family.
QUESTION: How is ""harm"" being metaphorically described? Choose the best option from the following:
 A) orderly
 B) calamitous
 C) gentle
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'calamitous': 'A', 'gentle': 'B', 'orderly': 'C'}","{'A': 'orderly', 'B': 'calamitous', 'C': 'gentle'}"
132,,"TEXT: Yet if we are to rescue the people of South Asia from the scourge of poverty, disease, war, ignorance, pestilence and hunger, this is the model to follow.
QUESTION: How is ""hardship"" being metaphorically described? Choose the best option from the following:
 A) luxurious
 B) fun
 C) unforgiving
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'unforgiving': 'A', 'luxurious': 'B', 'fun': 'C'}","{'A': 'luxurious', 'B': 'fun', 'C': 'unforgiving'}"
133,,"TEXT: Others will go to great lengths to explain how the hijab is an obstacle, clouding the mind, and comment that female converts are either brainwashed, stupid or traitors to their sex.
QUESTION: How is ""problem"" being metaphorically described? Choose the best option from the following:
 A) transparent
 B) smooth
 C) oppresive
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'oppresive': 'A', 'transparent': 'B', 'smooth': 'C'}","{'A': 'transparent', 'B': 'smooth', 'C': 'oppresive'}"
134,,"TEXT: Today, there are reasons to fear that this ""terrorist card"" will be played again.
QUESTION: How is ""strategy"" being metaphorically described? Choose the best option from the following:
 A) tangible
 B) tall
 C) cunning
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'cunning': 'A', 'tall': 'B', 'tangible': 'C'}","{'A': 'tangible', 'B': 'tall', 'C': 'cunning'}"
135,,"TEXT: Preliminary findings of ADB's Poverty Analysis in Pakistan show extreme pockets of poverty in rural Sindh and southern Punjab, whereas the whole province of Balochistan is poor by all indicators of poverty and development.
QUESTION: How is ""areas"" being metaphorically described? Choose the best option from the following:
 A) locality
 B) crowded
 C) finite
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'locality': 'A', 'crowded': 'B', 'finite': 'C'}","{'A': 'locality', 'B': 'crowded', 'C': 'finite'}"
136,,"TEXT: First, it wraps the opposition in the mantle of popular democracy.
QUESTION: How is ""label"" being metaphorically described? Choose the best option from the following:
 A) fragrant
 B) illusion
 C) porous
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'illusion': 'A', 'fragrant': 'B', 'porous': 'C'}","{'A': 'fragrant', 'B': 'illusion', 'C': 'porous'}"
137,,"TEXT: Guns are the tools...gangs are the 'problem'...and OH it would be just SO ****ing inspirational to see those that purport to 'care' actually going after the 'problem' instead of repeatedly and mindlessly targeting firearms in the hands of law abiding citizens.
QUESTION: How is ""objects"" being metaphorically described? Choose the best option from the following:
 A) fluffy
 B) useful
 C) intangible
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'useful': 'A', 'fluffy': 'B', 'intangible': 'C'}","{'A': 'fluffy', 'B': 'useful', 'C': 'intangible'}"
138,,"TEXT: Just as local experts were revealing their plans to ""fix"" what ails Colorado, a heavy-handed health care overhaul crashed on the rocks in California and Democrat presidential candidates clashed over the appropriate size of government’s health care hammer.
QUESTION: How is ""policy"" being metaphorically described? Choose the best option from the following:
 A) crude
 B) collaborative
 C) mechanical
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'crude': 'A', 'collaborative': 'B', 'mechanical': 'C'}","{'A': 'crude', 'B': 'collaborative', 'C': 'mechanical'}"
139,,"TEXT: Because the gun is just the next incarnation of what equalizes the weak from the strong.
QUESTION: How is ""form"" being metaphorically described? Choose the best option from the following:
 A) fibrous
 B) ethereal
 C) version
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'version': 'A', 'fibrous': 'B', 'ethereal': 'C'}","{'A': 'fibrous', 'B': 'ethereal', 'C': 'version'}"
140,,"TEXT: I frankly think that Redress' language accurately reflects the position of all three branches of our government, and that's frankly just disturbing to me.
QUESTION: How is ""departments"" being metaphorically described? Choose the best option from the following:
 A) dendritic
 B) smooth
 C) fluid
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'dendritic': 'A', 'smooth': 'B', 'fluid': 'C'}","{'A': 'dendritic', 'B': 'smooth', 'C': 'fluid'}"
141,,"TEXT: The 'obvious' would be that when there is a mass shooting, the anti-gun loons start screaming about more laws.
QUESTION: How is ""people"" being metaphorically described? Choose the best option from the following:
 A) insane
 B) short
 C) oviparous
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'insane': 'A', 'short': 'B', 'oviparous': 'C'}","{'A': 'insane', 'B': 'short', 'C': 'oviparous'}"
142,,"TEXT: The Rothschilds were the servants of money who undertook the reconstruct the world as an image of money and its functions.
QUESTION: How is ""obsession"" being metaphorically described? Choose the best option from the following:
 A) smooth
 B) motivator
 C) detached
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'motivator': 'A', 'smooth': 'B', 'detached': 'C'}","{'A': 'smooth', 'B': 'motivator', 'C': 'detached'}"
143,,"TEXT: You’re bound to experience the Kafkaesque horrors of Czech bureaucracy eventually – there’s really no way of escaping it.
QUESTION: How is ""difficulties"" being metaphorically described? Choose the best option from the following:
 A) temporary
 B) horrifying
 C) easy
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'horrifying': 'A', 'temporary': 'B', 'easy': 'C'}","{'A': 'temporary', 'B': 'horrifying', 'C': 'easy'}"
144,,"TEXT: AMT (the tax bubble for the semi-rich that we should eliminate) is a second contributor to the regressive nature of our current income tax system.
QUESTION: How is ""increase"" being metaphorically described? Choose the best option from the following:
 A) immobile
 B) sturdy
 C) low quantity
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'low quantity': 'A', 'sturdy': 'B', 'immobile': 'C'}","{'A': 'immobile', 'B': 'sturdy', 'C': 'low quantity'}"
145,,"TEXT: ""Press freedom is the thermometer of democracy.
QUESTION: How is ""indicator"" being metaphorically described? Choose the best option from the following:
 A) soft
 B) colorful
 C) measurable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'measurable': 'A', 'colorful': 'B', 'soft': 'C'}","{'A': 'soft', 'B': 'colorful', 'C': 'measurable'}"
146,,"TEXT: ""It's a calculated risk, because if they go down, the state will have even bigger fiscal problems, and his reputation for ballot-box magic will take a hit.""
QUESTION: How is ""success"" being metaphorically described? Choose the best option from the following:
 A) achievable
 B) boring
 C) effective
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'effective': 'A', 'achievable': 'B', 'boring': 'C'}","{'A': 'achievable', 'B': 'boring', 'C': 'effective'}"
147,,"TEXT: He advocates for the burning of bureaucracy, noting that though most New England police stations are made of brick or stone, their roofs are still wood, and providing instructions on how to make a Molotov cocktail.
QUESTION: How is ""destruction"" being metaphorically described? Choose the best option from the following:
 A) possibly transient
 B) cold
 C) soft
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'possibly transient': 'A', 'cold': 'B', 'soft': 'C'}","{'A': 'possibly transient', 'B': 'cold', 'C': 'soft'}"
148,,"TEXT: Cheers from a fellow bureaucratic traveler.
QUESTION: How is ""employee"" being metaphorically described? Choose the best option from the following:
 A) unsettled
 B) participant-having
 C) static
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'participant-having': 'A', 'static': 'B', 'unsettled': 'C'}","{'A': 'unsettled', 'B': 'participant-having', 'C': 'static'}"
149,,"TEXT: The unloading of bureaucracy could be achieved by ensuring a comprehensive and understandable map of qualifications and a range of informed brokerage services.
QUESTION: How is ""simplification"" being metaphorically described? Choose the best option from the following:
 A) difficult
 B) transient
 C) baffling
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'transient': 'A', 'baffling': 'B', 'difficult': 'C'}","{'A': 'difficult', 'B': 'transient', 'C': 'baffling'}"
150,,"TEXT: Although the relationships between them and the other participants in public policy making can theoretically range from bureaucratic dominance, or at least autonomy, to passive bureaucratic subservience, most political scientists tend to treat American bureaucrats as significant but not commanding partners in the interplay of checks and balances in the political process.
QUESTION: How is ""passivity"" being metaphorically described? Choose the best option from the following:
 A) authoritative
 B) controlling
 C) bold
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'controlling': 'A', 'authoritative': 'B', 'bold': 'C'}","{'A': 'authoritative', 'B': 'controlling', 'C': 'bold'}"
151,,"TEXT: On every continent in every age men have sought escape from poverty’s oppression.
QUESTION: How is ""situation"" being metaphorically described? Choose the best option from the following:
 A) harmful
 B) peaceful
 C) empowering
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'harmful': 'A', 'peaceful': 'B', 'empowering': 'C'}","{'A': 'harmful', 'B': 'peaceful', 'C': 'empowering'}"
152,,"TEXT: You then calmly get out of bed, go to the kitchen to get the key to the guncase out of hte sugar, you get the gun body, and the key to the bookcase that has the cylinder.
QUESTION: How is ""part"" being metaphorically described? Choose the best option from the following:
 A) singular
 B) animal-like
 C) stone
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'animal-like': 'A', 'stone': 'B', 'singular': 'C'}","{'A': 'singular', 'B': 'animal-like', 'C': 'stone'}"
153,,"TEXT: Now his space shuttle is in a museum, so he's trying to fly on the coat-tails of BHO's one-way anti-gun trip to Utopia.
QUESTION: How is ""policy"" being metaphorically described? Choose the best option from the following:
 A) spontaneous
 B) rigid
 C) mobile
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'mobile': 'A', 'rigid': 'B', 'spontaneous': 'C'}","{'A': 'spontaneous', 'B': 'rigid', 'C': 'mobile'}"
154,,"TEXT: They’re hell bent on returning America to their vision of the Wild West, which isn’t the gun haven they imagine it was.
QUESTION: How is ""place"" being metaphorically described? Choose the best option from the following:
 A) polluted
 B) safe
 C) colorless
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'safe': 'A', 'polluted': 'B', 'colorless': 'C'}","{'A': 'polluted', 'B': 'safe', 'C': 'colorless'}"
155,,"TEXT: ""And if you're not going to reduce the volume of guns, make the ammunition expensive so that every time you point a gun at somebody and you're going to pull the trigger, think, is that life worth $5,000 for a bullet?""
QUESTION: How is ""amount"" being metaphorically described? Choose the best option from the following:
 A) colorful
 B) meager
 C) quantity
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'quantity': 'A', 'meager': 'B', 'colorful': 'C'}","{'A': 'colorful', 'B': 'meager', 'C': 'quantity'}"
156,,"TEXT: The businessman’s tool is values; the bureaucrat’s tool is fear.
QUESTION: How is ""method"" being metaphorically described? Choose the best option from the following:
 A) useful
 B) fragrant
 C) old
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'useful': 'A', 'fragrant': 'B', 'old': 'C'}","{'A': 'useful', 'B': 'fragrant', 'C': 'old'}"
157,,"TEXT: Sitting on a sidewalk for hours is business of the homeless, so people go to beaches to sunbathe and loiter.
QUESTION: How is ""activity"" being metaphorically described? Choose the best option from the following:
 A) professioned
 B) relaxing
 C) motionless
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'professioned': 'A', 'relaxing': 'B', 'motionless': 'C'}","{'A': 'professioned', 'B': 'relaxing', 'C': 'motionless'}"
158,,"TEXT: The “stimulus” bill will only stimulate production of taxes and money to cover the trillion dollar debts “as far as the eye can see.”
QUESTION: How is ""generation"" being metaphorically described? Choose the best option from the following:
 A) quiet
 B) generative
 C) limited
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'generative': 'A', 'quiet': 'B', 'limited': 'C'}","{'A': 'quiet', 'B': 'generative', 'C': 'limited'}"
159,,"TEXT: While our president is deciding “whose ass to kick,” as he said most un-presidentially in an interview last night, we are perhaps in the first stages of a tax exodus asset selloff in the U.S. stock markets.
QUESTION: How is ""movement"" being metaphorically described? Choose the best option from the following:
 A) No option d
 B) No option c
 C) rapid decrease
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'rapid decrease': 'A', 'No option c': 'B', 'No option d': 'C'}","{'A': 'No option d', 'B': 'No option c', 'C': 'rapid decrease'}"
160,,"TEXT: Income is the most inaccurate judge of wealth.
QUESTION: How is ""indicator"" being metaphorically described? Choose the best option from the following:
 A) determiner
 B) unfair
 C) sweet
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'determiner': 'A', 'sweet': 'B', 'unfair': 'C'}","{'A': 'determiner', 'B': 'unfair', 'C': 'sweet'}"
161,,"TEXT: They just didn't know any better because of the wealthy soup they swim in.
QUESTION: How is ""environment"" being metaphorically described? Choose the best option from the following:
 A) substrate
 B) frozen
 C) unyielding
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'substrate': 'A', 'frozen': 'B', 'unyielding': 'C'}","{'A': 'substrate', 'B': 'frozen', 'C': 'unyielding'}"
162,,"TEXT: NRA fingerprints in landmark health-care law
QUESTION: How is ""influence"" being metaphorically described? Choose the best option from the following:
 A) subtly influential
 B) unnoticeable
 C) tall
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'subtly influential': 'A', 'tall': 'B', 'unnoticeable': 'C'}","{'A': 'subtly influential', 'B': 'unnoticeable', 'C': 'tall'}"
163,,"TEXT: It has nothing to do with the avalanche of firearms or the current epidemic of gun violence in our society.
QUESTION: How is ""quantity"" being metaphorically described? Choose the best option from the following:
 A) limited
 B) invisible
 C) rapidly increasing
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'rapidly increasing': 'A', 'limited': 'B', 'invisible': 'C'}","{'A': 'limited', 'B': 'invisible', 'C': 'rapidly increasing'}"
164,,"TEXT: In the days of smoothbore muskets, soldiers compensated for the guns’ inaccuracy by standing shoulder to shoulder and firing in unison, creating a wall of bullets.
QUESTION: How is ""volley"" being metaphorically described? Choose the best option from the following:
 A) delicate
 B) large quantity
 C) unmoving
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'large quantity': 'A', 'delicate': 'B', 'unmoving': 'C'}","{'A': 'delicate', 'B': 'large quantity', 'C': 'unmoving'}"
165,,"TEXT: American leaders were ill-prepared to grasp this because the Republicans were still besotted with an idealistic vision of American democracy propounded by the Democratic Party in the first half of the last century and utterly incapable of understanding that democracy is a tool and it only works in the hands of a people of good character.
QUESTION: How is ""system"" being metaphorically described? Choose the best option from the following:
 A) useful
 B) secure
 C) flimsy
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'useful': 'A', 'secure': 'B', 'flimsy': 'C'}","{'A': 'useful', 'B': 'secure', 'C': 'flimsy'}"
166,,"TEXT: Terror as an election tool in Zimbabwe In March, the Zimbabwe election commission confirmed that Robert Mugabe and his party, ZANU-PF, had lost control of Parliament.
QUESTION: How is ""method"" being metaphorically described? Choose the best option from the following:
 A) tender
 B) fragrant
 C) useful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'useful': 'A', 'fragrant': 'B', 'tender': 'C'}","{'A': 'tender', 'B': 'fragrant', 'C': 'useful'}"
167,,"TEXT: If the Scotish and the Irish can raise themselves from the stupidity of poverty I see no reason why the circle arbitrairily closes at hispanics.
QUESTION: How is ""situation"" being metaphorically described? Choose the best option from the following:
 A) shrewd
 B) logical
 C) redunant
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'redunant': 'A', 'logical': 'B', 'shrewd': 'C'}","{'A': 'shrewd', 'B': 'logical', 'C': 'redunant'}"
168,,"TEXT: The power craving madman of wealth has been a staple for movies of all sorts, in fact.
QUESTION: How is ""bad person"" being metaphorically described? Choose the best option from the following:
 A) peaceful
 B) insanity-causing
 C) humble
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'insanity-causing': 'A', 'humble': 'B', 'peaceful': 'C'}","{'A': 'peaceful', 'B': 'insanity-causing', 'C': 'humble'}"
169,,"TEXT: So this myopic aversion of the NRA and fellow gun advocates to gun reform and background checks is baffling.
QUESTION: How is ""opposition"" being metaphorically described? Choose the best option from the following:
 A) positive
 B) neglectful
 C) cordial
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'neglectful': 'A', 'positive': 'B', 'cordial': 'C'}","{'A': 'positive', 'B': 'neglectful', 'C': 'cordial'}"
