,0,normal_question,correct_letter,original,permutation
111,,"TEXT: We see, in private property and in economy based upon and fostering private property, the one way to make government a durable ally of the whole man, rather than his determined enemy.
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) valuable
 B) nonconformist
 C) inefficient
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'valuable': 'A', 'inefficient': 'B', 'nonconformist': 'C'}","{'A': 'valuable', 'B': 'nonconformist', 'C': 'inefficient'}"
112,,"TEXT: Just as West Germany, more importantly, West Berlin, was used as a showcase for democracy, justice, and freedom against the Warsaw Pact; we can use similar frameworks to model Afghanistan to weaken, recruit, and win over the fanatics of the region.
QUESTION: How is ""democracy"" being metaphorically described? Choose the best option from the following:
 A) visible
 B) oligarchic
 C) imperfect
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'visible': 'A', 'imperfect': 'B', 'oligarchic': 'C'}","{'A': 'visible', 'B': 'oligarchic', 'C': 'imperfect'}"
113,,"TEXT: Katherine Newman explores the explosion of working poverty in urban America.
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) luxurious
 B) global
 C) rapidly increasing
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'rapidly increasing': 'A', 'global': 'B', 'luxurious': 'C'}","{'A': 'luxurious', 'B': 'global', 'C': 'rapidly increasing'}"
114,,"TEXT: Hopefully this can open the eyes of several other european governments.
QUESTION: How is ""governments"" being metaphorically described? Choose the best option from the following:
 A) can prioritize
 B) hierarchical
 C) brown
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'can prioritize': 'A', 'hierarchical': 'B', 'brown': 'C'}","{'A': 'can prioritize', 'B': 'hierarchical', 'C': 'brown'}"
115,,"TEXT: A gun, in my opinion, is a tool.
QUESTION: How is ""gun"" being metaphorically described? Choose the best option from the following:
 A) silent
 B) utilitarian
 C) powerful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'utilitarian': 'A', 'powerful': 'B', 'silent': 'C'}","{'A': 'silent', 'B': 'utilitarian', 'C': 'powerful'}"
116,,"TEXT: One way and another, that could let the Legislature open the tax door a lot wider than voters wanted when they passed I-1053.
QUESTION: How is ""tax"" being metaphorically described? Choose the best option from the following:
 A) tax elasticity
 B) controversial
 C) wooden
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'tax elasticity': 'A', 'controversial': 'B', 'wooden': 'C'}","{'A': 'tax elasticity', 'B': 'controversial', 'C': 'wooden'}"
117,,"TEXT: How to Build a Fortune [With CD-ROM with Workbook and Trump Cards and DVD] 4.75 of 5 stars 4.75 · rating details · 4 ratings · 3 reviews Learn from a true master of wealth how to create your own personal fortune!
QUESTION: How is ""wealth"" being metaphorically described? Choose the best option from the following:
 A) highly-skilled
 B) broke
 C) unpretentious
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'highly-skilled': 'A', 'broke': 'B', 'unpretentious': 'C'}","{'A': 'highly-skilled', 'B': 'broke', 'C': 'unpretentious'}"
118,,"TEXT: Instead, many religions simply accumulate countless millions of dollars in assets, including vast amounts of property, huge and lavish church buildings, and unceasing luxury for their leaders - this although virtually all religions teach that excessive wealth is a barrier to salvation.
QUESTION: How is ""wealth"" being metaphorically described? Choose the best option from the following:
 A) brittle
 B) encumbrance
 C) rich
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'encumbrance': 'A', 'rich': 'B', 'brittle': 'C'}","{'A': 'brittle', 'B': 'encumbrance', 'C': 'rich'}"
119,,"TEXT: I am not aware of another developed country that has had a similar romance of the gun.
QUESTION: How is ""gun"" being metaphorically described? Choose the best option from the following:
 A) beloved
 B) metallic
 C) tender
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'beloved': 'A', 'metallic': 'B', 'tender': 'C'}","{'A': 'beloved', 'B': 'metallic', 'C': 'tender'}"
120,,"TEXT: he debate over the automatic cuts parallels the presidential election duel over fiscal visions between President Obama and Mitt Romney.
QUESTION: How is ""election"" being metaphorically described? Choose the best option from the following:
 A) personal
 B) polarizing
 C) local
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'polarizing': 'A', 'local': 'B', 'personal': 'C'}","{'A': 'personal', 'B': 'polarizing', 'C': 'local'}"
121,,"TEXT: This seems like familiar bureaucratic jealousy of rival agencies, though the Commission ascribes the fbi behavior to an “unduly restrictive view of its role.”
QUESTION: How is ""bureaucratic"" being metaphorically described? Choose the best option from the following:
 A) competative
 B) intuitive
 C) regulated
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'competative': 'A', 'regulated': 'B', 'intuitive': 'C'}","{'A': 'competative', 'B': 'intuitive', 'C': 'regulated'}"
122,,"TEXT: The fact remains that technology will be the death of government.
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) accountable
 B) temporally finite
 C) private
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'temporally finite': 'A', 'accountable': 'B', 'private': 'C'}","{'A': 'accountable', 'B': 'temporally finite', 'C': 'private'}"
123,,"TEXT: We'd provide the guns and the ammo as a way of dispelling the perceived taint of guns.
QUESTION: How is ""guns"" being metaphorically described? Choose the best option from the following:
 A) stigmatized
 B) safe
 C) flawless
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'stigmatized': 'A', 'safe': 'B', 'flawless': 'C'}","{'A': 'stigmatized', 'B': 'safe', 'C': 'flawless'}"
124,,"TEXT: So we hope the start of 2013 — with the addition of a promising at-large member and plans for an improved committee structure — will usher in a chapter of government in which the only ambitions that matter are those of a growing city.
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) subjective
 B) story-like
 C) efficient
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'story-like': 'A', 'efficient': 'B', 'subjective': 'C'}","{'A': 'subjective', 'B': 'story-like', 'C': 'efficient'}"
125,,"TEXT: “I am afraid the divorce of wealth from power will probably not only lead to the unfair treatment of many businessmen and former politicians, but might also take Egypt in a direction that will be devastating for the economy and the prospects of democracy.
QUESTION: How is ""wealth"" being metaphorically described? Choose the best option from the following:
 A) difficult
 B) unaffluent
 C) plentiful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'difficult': 'A', 'plentiful': 'B', 'unaffluent': 'C'}","{'A': 'difficult', 'B': 'unaffluent', 'C': 'plentiful'}"
126,,"TEXT: It is time we come together and hold the NRA lapdogs accountable for the lives that are being lost every day because of their despicable behavior,” said Dan Gross, president of the Brady Campaign to Prevent Gun Violence.
QUESTION: How is ""nra"" being metaphorically described? Choose the best option from the following:
 A) large
 B) autonomous
 C) worship-worthy
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'worship-worthy': 'A', 'large': 'B', 'autonomous': 'C'}","{'A': 'large', 'B': 'autonomous', 'C': 'worship-worthy'}"
127,,"TEXT: Message control is paramount to modern campaigns, but it’s also a candidate’s straitjacket hemmed in by voter interests, poll-tested buzz words, and obligatory nods to patriotism and family.
QUESTION: How is ""candidateâ€™s"" being metaphorically described? Choose the best option from the following:
 A) spontaneous
 B) spacious
 C) constraining
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'constraining': 'A', 'spontaneous': 'B', 'spacious': 'C'}","{'A': 'spontaneous', 'B': 'spacious', 'C': 'constraining'}"
128,,"TEXT: Again the bewitched-line-of-thought has to strike someone, which made me realize that poverty is a malaise that makes people want more than is given to them.
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) deleterious
 B) lavish
 C) flourishing
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'deleterious': 'A', 'lavish': 'B', 'flourishing': 'C'}","{'A': 'deleterious', 'B': 'lavish', 'C': 'flourishing'}"
129,,"TEXT: Taxation is a man made curse, however it can be used for the benefit of many, but we should not confuse it with the issue of mis-selling apartments for rental and then later the enforcement of the 1995 tourist laws, where the only beneficiary appears to be the “Sole Agent” I Dont Belive It on 5 April 2013 at 10:41 pm
QUESTION: How is ""taxation"" being metaphorically described? Choose the best option from the following:
 A) regulated
 B) luck
 C) onerous
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'onerous': 'A', 'regulated': 'B', 'luck': 'C'}","{'A': 'regulated', 'B': 'luck', 'C': 'onerous'}"
130,,"TEXT: I couldn't get the gun to group inside of 3"" so I took it and the targets to a gun magician I know.
QUESTION: How is ""gun"" being metaphorically described? Choose the best option from the following:
 A) masterful
 B) benign
 C) metallic
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'masterful': 'A', 'metallic': 'B', 'benign': 'C'}","{'A': 'masterful', 'B': 'benign', 'C': 'metallic'}"
131,,"TEXT: As a former felony prosecutor, I have seen the havoc of guns on the victim’s families, their community and even on the shooter’s family.
QUESTION: How is ""guns"" being metaphorically described? Choose the best option from the following:
 A) orderly
 B) calamitous
 C) safe
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'calamitous': 'A', 'safe': 'B', 'orderly': 'C'}","{'A': 'orderly', 'B': 'calamitous', 'C': 'safe'}"
132,,"TEXT: Yet if we are to rescue the people of South Asia from the scourge of poverty, disease, war, ignorance, pestilence and hunger, this is the model to follow.
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) flourishing
 B) lavish
 C) unforgiving
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'unforgiving': 'A', 'lavish': 'B', 'flourishing': 'C'}","{'A': 'flourishing', 'B': 'lavish', 'C': 'unforgiving'}"
133,,"TEXT: Others will go to great lengths to explain how the hijab is an obstacle, clouding the mind, and comment that female converts are either brainwashed, stupid or traitors to their sex.
QUESTION: How is ""hijab"" being metaphorically described? Choose the best option from the following:
 A) oppresive
 B) smooth
 C) modest
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'oppresive': 'A', 'modest': 'B', 'smooth': 'C'}","{'A': 'oppresive', 'B': 'smooth', 'C': 'modest'}"
134,,"TEXT: Today, there are reasons to fear that this ""terrorist card"" will be played again.
QUESTION: How is ""terrorist"" being metaphorically described? Choose the best option from the following:
 A) nonviolent
 B) fanatical
 C) cunning
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'cunning': 'A', 'fanatical': 'B', 'nonviolent': 'C'}","{'A': 'nonviolent', 'B': 'fanatical', 'C': 'cunning'}"
135,,"TEXT: Preliminary findings of ADB's Poverty Analysis in Pakistan show extreme pockets of poverty in rural Sindh and southern Punjab, whereas the whole province of Balochistan is poor by all indicators of poverty and development.
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) endless
 B) locality
 C) plentiful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'locality': 'A', 'endless': 'B', 'plentiful': 'C'}","{'A': 'endless', 'B': 'locality', 'C': 'plentiful'}"
136,,"TEXT: First, it wraps the opposition in the mantle of popular democracy.
QUESTION: How is ""democracy"" being metaphorically described? Choose the best option from the following:
 A) illusion
 B) hot
 C) accountable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'illusion': 'A', 'accountable': 'B', 'hot': 'C'}","{'A': 'illusion', 'B': 'hot', 'C': 'accountable'}"
137,,"TEXT: Guns are the tools...gangs are the 'problem'...and OH it would be just SO ****ing inspirational to see those that purport to 'care' actually going after the 'problem' instead of repeatedly and mindlessly targeting firearms in the hands of law abiding citizens.
QUESTION: How is ""guns"" being metaphorically described? Choose the best option from the following:
 A) regulated
 B) useful
 C) pliable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'useful': 'A', 'regulated': 'B', 'pliable': 'C'}","{'A': 'regulated', 'B': 'useful', 'C': 'pliable'}"
138,,"TEXT: Just as local experts were revealing their plans to ""fix"" what ails Colorado, a heavy-handed health care overhaul crashed on the rocks in California and Democrat presidential candidates clashed over the appropriate size of government’s health care hammer.
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) crude
 B) decentralized
 C) mechanical
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'crude': 'A', 'decentralized': 'B', 'mechanical': 'C'}","{'A': 'crude', 'B': 'decentralized', 'C': 'mechanical'}"
139,,"TEXT: Because the gun is just the next incarnation of what equalizes the weak from the strong.
QUESTION: How is ""gun"" being metaphorically described? Choose the best option from the following:
 A) mechanical
 B) soothing
 C) version
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'version': 'A', 'mechanical': 'B', 'soothing': 'C'}","{'A': 'mechanical', 'B': 'soothing', 'C': 'version'}"
140,,"TEXT: I frankly think that Redress' language accurately reflects the position of all three branches of our government, and that's frankly just disturbing to me.
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) regulatory
 B) flexible
 C) dendritic
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'dendritic': 'A', 'regulatory': 'B', 'flexible': 'C'}","{'A': 'regulatory', 'B': 'flexible', 'C': 'dendritic'}"
141,,"TEXT: The 'obvious' would be that when there is a mass shooting, the anti-gun loons start screaming about more laws.
QUESTION: How is ""people"" being metaphorically described? Choose the best option from the following:
 A) short
 B) insane
 C) avian
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'insane': 'A', 'short': 'B', 'avian': 'C'}","{'A': 'short', 'B': 'insane', 'C': 'avian'}"
142,,"TEXT: The Rothschilds were the servants of money who undertook the reconstruct the world as an image of money and its functions.
QUESTION: How is ""money"" being metaphorically described? Choose the best option from the following:
 A) humble
 B) green
 C) motivator
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'motivator': 'A', 'green': 'B', 'humble': 'C'}","{'A': 'humble', 'B': 'green', 'C': 'motivator'}"
143,,"TEXT: You’re bound to experience the Kafkaesque horrors of Czech bureaucracy eventually – there’s really no way of escaping it.
QUESTION: How is ""bureaucracy"" being metaphorically described? Choose the best option from the following:
 A) regulated
 B) flexible
 C) horrifying
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'horrifying': 'A', 'regulated': 'B', 'flexible': 'C'}","{'A': 'regulated', 'B': 'flexible', 'C': 'horrifying'}"
144,,"TEXT: AMT (the tax bubble for the semi-rich that we should eliminate) is a second contributor to the regressive nature of our current income tax system.
QUESTION: How is ""tax"" being metaphorically described? Choose the best option from the following:
 A) low quantity
 B) ephemeral
 C) deductible
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'low quantity': 'A', 'deductible': 'B', 'ephemeral': 'C'}","{'A': 'low quantity', 'B': 'ephemeral', 'C': 'deductible'}"
145,,"TEXT: ""Press freedom is the thermometer of democracy.
QUESTION: How is ""democracy"" being metaphorically described? Choose the best option from the following:
 A) bright
 B) compact
 C) measurable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'measurable': 'A', 'bright': 'B', 'compact': 'C'}","{'A': 'bright', 'B': 'compact', 'C': 'measurable'}"
146,,"TEXT: ""It's a calculated risk, because if they go down, the state will have even bigger fiscal problems, and his reputation for ballot-box magic will take a hit.""
QUESTION: How is ""ballot-box"" being metaphorically described? Choose the best option from the following:
 A) locked
 B) phantasmagorical
 C) effective
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'effective': 'A', 'locked': 'B', 'phantasmagorical': 'C'}","{'A': 'locked', 'B': 'phantasmagorical', 'C': 'effective'}"
147,,"TEXT: He advocates for the burning of bureaucracy, noting that though most New England police stations are made of brick or stone, their roofs are still wood, and providing instructions on how to make a Molotov cocktail.
QUESTION: How is ""bureaucracy"" being metaphorically described? Choose the best option from the following:
 A) possibly transient
 B) energetic
 C) regulated
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'possibly transient': 'A', 'regulated': 'B', 'energetic': 'C'}","{'A': 'possibly transient', 'B': 'energetic', 'C': 'regulated'}"
148,,"TEXT: Cheers from a fellow bureaucratic traveler.
QUESTION: How is ""bureaucratic"" being metaphorically described? Choose the best option from the following:
 A) tedious
 B) spontaneous
 C) participant-having
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'participant-having': 'A', 'tedious': 'B', 'spontaneous': 'C'}","{'A': 'tedious', 'B': 'spontaneous', 'C': 'participant-having'}"
149,,"TEXT: The unloading of bureaucracy could be achieved by ensuring a comprehensive and understandable map of qualifications and a range of informed brokerage services.
QUESTION: How is ""bureaucracy"" being metaphorically described? Choose the best option from the following:
 A) transient
 B) simple
 C) adaptable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'transient': 'A', 'simple': 'B', 'adaptable': 'C'}","{'A': 'transient', 'B': 'simple', 'C': 'adaptable'}"
150,,"TEXT: Although the relationships between them and the other participants in public policy making can theoretically range from bureaucratic dominance, or at least autonomy, to passive bureaucratic subservience, most political scientists tend to treat American bureaucrats as significant but not commanding partners in the interplay of checks and balances in the political process.
QUESTION: How is ""bureaucratic"" being metaphorically described? Choose the best option from the following:
 A) controlling
 B) unconstrained
 C) assertive
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'controlling': 'A', 'assertive': 'B', 'unconstrained': 'C'}","{'A': 'controlling', 'B': 'unconstrained', 'C': 'assertive'}"
151,,"TEXT: On every continent in every age men have sought escape from poverty’s oppression.
QUESTION: How is ""povertyâ€™s"" being metaphorically described? Choose the best option from the following:
 A) plentiful
 B) harmful
 C) entrenched
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'harmful': 'A', 'entrenched': 'B', 'plentiful': 'C'}","{'A': 'plentiful', 'B': 'harmful', 'C': 'entrenched'}"
152,,"TEXT: You then calmly get out of bed, go to the kitchen to get the key to the guncase out of hte sugar, you get the gun body, and the key to the bookcase that has the cylinder.
QUESTION: How is ""gun"" being metaphorically described? Choose the best option from the following:
 A) animal-like
 B) yielding
 C) cold
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'animal-like': 'A', 'cold': 'B', 'yielding': 'C'}","{'A': 'animal-like', 'B': 'yielding', 'C': 'cold'}"
153,,"TEXT: Now his space shuttle is in a museum, so he's trying to fly on the coat-tails of BHO's one-way anti-gun trip to Utopia.
QUESTION: How is ""anti-gun"" being metaphorically described? Choose the best option from the following:
 A) mobile
 B) fun
 C) smooth
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'mobile': 'A', 'smooth': 'B', 'fun': 'C'}","{'A': 'mobile', 'B': 'fun', 'C': 'smooth'}"
154,,"TEXT: They’re hell bent on returning America to their vision of the Wild West, which isn’t the gun haven they imagine it was.
QUESTION: How is ""gun (should be ""place"")"" being metaphorically described? Choose the best option from the following:
 A) safe
 B) tranquil
 C) harmful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'safe': 'A', 'harmful': 'B', 'tranquil': 'C'}","{'A': 'safe', 'B': 'tranquil', 'C': 'harmful'}"
155,,"TEXT: ""And if you're not going to reduce the volume of guns, make the ammunition expensive so that every time you point a gun at somebody and you're going to pull the trigger, think, is that life worth $5,000 for a bullet?""
QUESTION: How is ""guns"" being metaphorically described? Choose the best option from the following:
 A) quantity
 B) perilous
 C) hushed
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'quantity': 'A', 'perilous': 'B', 'hushed': 'C'}","{'A': 'quantity', 'B': 'perilous', 'C': 'hushed'}"
156,,"TEXT: The businessman’s tool is values; the bureaucrat’s tool is fear.
QUESTION: How is ""bureaucrat"" being metaphorically described? Choose the best option from the following:
 A) meticulous
 B) useful
 C) spontaneous
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'useful': 'A', 'meticulous': 'B', 'spontaneous': 'C'}","{'A': 'meticulous', 'B': 'useful', 'C': 'spontaneous'}"
157,,"TEXT: Sitting on a sidewalk for hours is business of the homeless, so people go to beaches to sunbathe and loiter.
QUESTION: How is ""homeless"" being metaphorically described? Choose the best option from the following:
 A) hungry
 B) professioned
 C) thriving
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'professioned': 'A', 'hungry': 'B', 'thriving': 'C'}","{'A': 'hungry', 'B': 'professioned', 'C': 'thriving'}"
158,,"TEXT: The “stimulus” bill will only stimulate production of taxes and money to cover the trillion dollar debts “as far as the eye can see.”
QUESTION: How is ""taxes"" being metaphorically described? Choose the best option from the following:
 A) generative
 B) blue
 C) unpredictable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'generative': 'A', 'blue': 'B', 'unpredictable': 'C'}","{'A': 'generative', 'B': 'blue', 'C': 'unpredictable'}"
159,,"TEXT: While our president is deciding “whose ass to kick,” as he said most un-presidentially in an interview last night, we are perhaps in the first stages of a tax exodus asset selloff in the U.S. stock markets.
QUESTION: How is ""tax"" being metaphorically described? Choose the best option from the following:
 A) tender
 B) rapid decrease
 C) trivial
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'rapid decrease': 'A', 'trivial': 'B', 'tender': 'C'}","{'A': 'tender', 'B': 'rapid decrease', 'C': 'trivial'}"
160,,"TEXT: Income is the most inaccurate judge of wealth.
QUESTION: How is ""wealth"" being metaphorically described? Choose the best option from the following:
 A) modest
 B) determiner
 C) flourishing
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'determiner': 'A', 'flourishing': 'B', 'modest': 'C'}","{'A': 'modest', 'B': 'determiner', 'C': 'flourishing'}"
161,,"TEXT: They just didn't know any better because of the wealthy soup they swim in.
QUESTION: How is ""wealthy"" being metaphorically described? Choose the best option from the following:
 A) unyielding
 B) substrate
 C) unpretentious
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'substrate': 'A', 'unyielding': 'B', 'unpretentious': 'C'}","{'A': 'unyielding', 'B': 'substrate', 'C': 'unpretentious'}"
162,,"TEXT: NRA fingerprints in landmark health-care law
QUESTION: How is ""nra"" being metaphorically described? Choose the best option from the following:
 A) tall
 B) subtly influential
 C) singular
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'subtly influential': 'A', 'tall': 'B', 'singular': 'C'}","{'A': 'tall', 'B': 'subtly influential', 'C': 'singular'}"
163,,"TEXT: It has nothing to do with the avalanche of firearms or the current epidemic of gun violence in our society.
QUESTION: How is ""firearms"" being metaphorically described? Choose the best option from the following:
 A) safe
 B) rapidly increasing
 C) natural
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'rapidly increasing': 'A', 'safe': 'B', 'natural': 'C'}","{'A': 'safe', 'B': 'rapidly increasing', 'C': 'natural'}"
164,,"TEXT: In the days of smoothbore muskets, soldiers compensated for the guns’ inaccuracy by standing shoulder to shoulder and firing in unison, creating a wall of bullets.
QUESTION: How is ""bullets"" being metaphorically described? Choose the best option from the following:
 A) fluffy
 B) large quantity
 C) porous
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'large quantity': 'A', 'fluffy': 'B', 'porous': 'C'}","{'A': 'fluffy', 'B': 'large quantity', 'C': 'porous'}"
165,,"TEXT: American leaders were ill-prepared to grasp this because the Republicans were still besotted with an idealistic vision of American democracy propounded by the Democratic Party in the first half of the last century and utterly incapable of understanding that democracy is a tool and it only works in the hands of a people of good character.
QUESTION: How is ""democracy"" being metaphorically described? Choose the best option from the following:
 A) oligarchic
 B) participatory
 C) useful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'useful': 'A', 'participatory': 'B', 'oligarchic': 'C'}","{'A': 'oligarchic', 'B': 'participatory', 'C': 'useful'}"
166,,"TEXT: Terror as an election tool in Zimbabwe In March, the Zimbabwe election commission confirmed that Robert Mugabe and his party, ZANU-PF, had lost control of Parliament.
QUESTION: How is ""election (correct target is ""terror"")"" being metaphorically described? Choose the best option from the following:
 A) useful
 B) tender
 C) colorful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'useful': 'A', 'colorful': 'B', 'tender': 'C'}","{'A': 'useful', 'B': 'tender', 'C': 'colorful'}"
167,,"TEXT: If the Scotish and the Irish can raise themselves from the stupidity of poverty I see no reason why the circle arbitrairily closes at hispanics.
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) intelligent
 B) flourishing
 C) redunant
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'redunant': 'A', 'flourishing': 'B', 'intelligent': 'C'}","{'A': 'intelligent', 'B': 'flourishing', 'C': 'redunant'}"
